customer_id,treatment,converted,value,uplift_score
e607ee4051,0,0,7147,0.00828
fea8ba61b8,1,1,9746,0.01916
d045279923,1,1,38222,0.0158
6434bc321b,1,1,12646,0.01866
69b9bd419f,0,0,5502,0.01973
3f2f3157cc,0,1,7051,0.02988
f289a10566,1,0,1564,0.01583
0f652e4335,1,0,2517,0.04028
8c6430e808,1,1,3987,0.032
a6b6049bc5,0,1,2316,-0.01764
325ca19588,0,1,2334,0.08849
3c1a6e445d,0,1,9260,0.01497
0c0229a6f1,0,1,4431,0.00634
477405773a,0,1,8952,0.02032
ed8e0aa70f,1,1,10091,0.00521
3c0d2d4e3a,1,1,5465,0.0788
c4a9f42b8e,0,0,11202,0.00315
477975f036,1,1,18663,0.03155
ac085a316c,1,1,1670,0.0536
58efcaf2cc,0,1,7409,0.01119
78705a70d1,1,1,10325,0.00579
269fdfb4d1,1,0,14720,0.01558
2974a20d80,1,1,18996,0.00713
198fe49d57,0,0,1739,0.02143
2e9b01701e,1,0,2564,-0.00455
2223158cb1,0,1,17893,0.01132
2cf28ae814,0,1,166,0.07942
79924ac5a2,0,1,7584,0.01286
88b199ce67,1,1,11308,0.01316
3a2653ef7e,0,1,11835,0.00356
18ef327926,1,1,5009,0.07654
d0ce91831f,0,0,5817,0.03171
d6489d1adf,1,1,5199,0.01579
a2dbd9c6a9,0,1,4325,0.01795
95ffbd369b,1,1,7932,0.01545
d39bee09e2,0,1,6714,0.05025
dd1ae73516,1,0,3952,0.04968
9c7622494e,1,0,3552,0.04324
076c79bf9d,0,0,3677,0.07433
8b39ae660d,1,0,564,0.06278
0b0e527133,0,0,991,0.04684
318e958d75,0,0,3975,0.02212
6d1d7c3dd4,1,1,7429,0.02025
68d86ce777,0,1,3911,0.02166
9104a8e47f,1,1,8710,0.04297
b87a5ae455,0,1,12930,0.00986
55b3ed47f1,1,0,13043,-0.01622
538669115a,0,1,6209,0.05563
f58f9f778a,1,0,1025,0.06013
47cbd42afb,1,1,13897,0.03779
035a31dafe,0,0,8488,0.04171
f54fe9c433,0,0,18734,0.00585
0dda402c79,0,0,10468,0.01142
7e9cc5b328,0,1,7514,0.04053
584ad89391,0,0,2346,0.0983
81228d455e,0,0,12036,0.00539
c902a6c58e,0,0,1379,0.01084
9d05a77a2c,1,1,10839,0.0102
76e68431fd,0,1,1828,0.08772
096febdd9b,0,0,862,0.03202
60d3387aec,1,1,17994,0.00958
11074d877c,0,1,14098,0.00485
ebc450e444,1,1,30159,0.00281
c0dbf6f400,0,1,20547,-0.00268
d7ce0755f8,1,1,3421,0.05628
4f9fe94a88,1,1,7417,0.0289
d38c4d1e48,1,0,7012,0.05193
2ec4bc8899,1,1,10458,0.00609
332b9ea2f3,1,1,17891,0.00235
847d460655,0,1,18914,0.00193
e321016412,0,1,7932,0.00403
f82c401fe9,0,0,3745,0.02713
a3541dadce,0,1,35986,0.0203
99ae61805f,1,0,2907,0.03433
c7cf38936a,1,1,5299,0.0528
4c60d145f4,1,1,953,0.06355
29b2f020c8,1,0,949,0.01611
e10cc6c6be,0,0,2159,0.02259
1a379ba14d,0,1,7339,0.01173
d34b4daf37,0,1,7256,0.01803
719334c72e,1,1,4585,0.02915
d0d72b2226,1,0,4105,0.02904
10a85be8c8,1,0,7621,0.02474
a0f79f4c34,1,0,3552,-0.00266
f8095f397b,1,1,4370,0.0458
d5bb8c6111,0,1,8536,0.00174
db24275ec4,1,1,13771,0.00518
112e9529e0,0,1,30265,0.00697
ec187a0d10,1,0,4622,-0.00437
119c8dd234,1,0,2526,0.05839
e1ca71e9ed,0,0,1980,0.01455
347228777e,0,0,14018,0.05211
b781bc7ffb,1,1,9081,0.01808
26998bb7d9,0,1,7440,0.02086
ab27f8de76,1,1,5692,0.02176
4290967e46,0,0,4343,0.00593
7530b3dbe8,1,1,1988,0.04623
4c1efb47f4,1,1,2802,0.05626
84aa114f4a,1,1,6067,0.02677
42a308184a,0,0,2048,0.01749
004f98c1b4,0,1,14465,0.00482
540d969be4,0,0,882,0.04739
949cab035e,1,1,7222,0.01379
310876bc3a,1,0,12650,0.01099
001cef2991,0,1,1309,0.02329
83ece19aab,0,1,1431,0.03754
e6ba3b50d1,0,1,6447,0.02318
f89d82f0b3,1,0,5926,0.06843
5053cd337e,0,1,2954,-0.00954
84a9f40219,1,1,2094,0.14681
60a5f3fe92,1,0,3975,0.07026
fa2c7d84e7,0,0,11901,0.01383
86149de641,1,1,3004,0.0462
438592b6a3,0,1,7782,0.00197
9a60d1a9ca,0,0,1809,0.08955
786bb30e96,0,0,2132,0.08769
8c4d6705cd,0,1,9000,0.01143
f64ad563a6,1,0,8767,0.02823
61101e7d6e,0,0,3239,0.02483
7ba9c49f79,1,1,5419,0.01798
3b7f477af1,1,0,13092,0.03318
b6cfd5d1cf,1,0,17238,0.0112
63d6042166,0,1,8164,0.00954
6b2b6bb0d7,0,1,4136,0.03432
7c192aa290,1,1,17521,0.00556
21ff3c5843,0,1,6563,0.01384
640d60454c,1,1,26280,0.0058
7160eb26e1,0,0,2208,0.08524
a09ba227d2,0,0,1126,0.0094
6d16d327ce,1,0,678,0.10098
a2e2b3ab98,0,1,6657,0.02239
87e5057976,1,1,1260,0.06905
7045663947,1,1,11649,-0.00353
1c10870126,0,1,712,0.02272
75f9bfffd6,1,1,4096,0.06812
cb4fa1f123,1,0,3141,0.03404
dcf1b3b930,1,0,5654,0.03406
62a2e3d0db,1,1,5530,0.0239
328a7db58e,0,1,10571,0.00344
422c743f34,0,0,84728,0.01361
fe08a0788b,1,0,2540,0.02835
38a3288983,0,1,11293,0.00736
df1769ec32,1,1,2272,0.08012
0dec42cde0,1,1,4473,0.05141
ceff143003,0,0,8452,0.05985
f39e6dc638,1,1,36222,0.01222
4665741cce,0,1,4348,0.0378
2fc1b756c3,0,0,8388,0.042
8c006a737f,0,0,71,0.09226
3562610ae1,1,0,2504,-0.0089
6b2ed7150d,1,1,6957,0.01976
950b77405f,0,0,3342,0.01521
43227df79d,1,0,6449,0.05857
21b7f5848e,0,1,15789,0.00886
1a17f5c9e4,1,1,3252,0.01121
20adfb10f3,1,1,20449,0.0132
64a42c441b,1,1,4642,0.08392
f84aef9657,0,1,3659,0.02899
1344d70cce,0,1,6427,0.0425
1eb8600ff3,0,1,26154,0.00545
e79c71dd18,0,1,1668,0.02133
bf518a75da,1,1,3143,-0.00335
3023aa0a0e,1,1,10063,0.01608
7248c3746e,1,1,8197,0.01979
310870a716,1,0,2607,0.01495
1fca5864e1,0,1,3331,0.00838
9ed1208abe,1,1,16205,0.00457
a3db0db349,1,1,4119,0.08952
4e70605a6b,0,1,9304,0.01
a4871c8c87,1,1,6968,0.02656
7dd3e3a7c6,1,0,3627,0.0118
dec13d5afb,1,0,9706,0.00567
db28cd7f4c,0,0,20497,0.03605
48126d53fb,1,1,5930,0.01033
505698992e,0,1,9301,0.01778
8c683ac0ba,0,0,2010,0.01078
dfc9563016,0,0,9372,0.02224
3b467f8c8a,1,0,15645,0.07026
f90bee0583,0,1,2622,0.03521
aac8ca1fb7,0,1,6174,0.0156
62ac46ea23,1,1,9178,0.00982
2f78a7e161,0,0,3146,-0.01122
6f88ada6cd,0,0,5757,0.01179
15292e4aed,0,1,12452,0.00609
f3a857ace9,1,0,8397,0.02729
5a00d75470,0,1,3174,0.01492
f4d6ac674e,1,1,35195,0.0176
19326c05c5,0,0,3266,-0.01059
b660c82622,0,1,7374,0.01484
f5cc64b530,1,0,4609,0.05603
59e7fcc1e0,1,1,13556,0.01903
5565e1bbfd,1,0,9826,0.0019
0a4e20a71c,0,0,21925,0.01458
721b989d07,0,1,5637,0.0122
2a50672bfe,1,1,2514,-0.0076
f9000af29b,1,1,6847,0.04173
5cc8ae7c42,1,1,20995,0.00688
f821993bcb,0,1,7520,0.02659
d6e7e5357b,0,1,9397,0.00531
ba6a4499af,1,1,2828,0.07856
2c29e6fea8,1,1,14734,0.00432
738bbb04f0,0,1,7741,0.01042
0e15fbbce0,1,1,1523,0.15222
4bc830db48,1,1,8449,0.02026
b6e5c5e932,1,1,3918,-0.0187
12c1bcbe69,1,1,5901,0.02827
ee1bef1a18,1,0,5944,0.00809
bafac2d74b,0,0,18671,0.04775
31f36547a2,0,0,487,0.05516
2b6a1df1d1,0,1,20679,0.00394
db06fc98dd,0,1,1019,0.11909
5c81f2b0b9,1,1,791,0.12756
3d442eea8c,1,1,3314,0.05436
4a0f70c450,0,1,7442,0.00735
357ed854e9,0,1,4487,0.00368
3fb472d225,0,1,10771,0.02042
ea151d8078,0,0,5038,0.02034
16860f324e,1,0,560,0.21142
9a0c224e5f,1,1,2678,0.09706
e724c6ce6b,0,1,5208,0.04268
e1ee96d5c2,0,0,2570,0.02713
b287c7868b,0,1,2666,0.06944
7cacd27f0e,0,1,2851,0.01999
fb4d16a276,0,1,19306,0.00308
f24f1b95a3,0,0,2660,0.02631
e60e2f818f,0,0,4828,0.02728
dfd0b120ed,0,0,2503,-0.00812
205f676ce4,1,1,25347,0.00181
dcf59a5363,1,1,12877,-0.003
c1dccd3564,0,1,4507,0.03857
70b27ff720,0,1,6382,0.01551
9347d67555,1,0,3982,0.02102
e424e35b78,0,1,14756,0.00431
066d74b996,0,1,5104,0.03741
38600367de,0,1,13072,0.00408
41e88c874f,1,1,12082,0.01293
5c321f1f01,1,1,2171,-0.0093
d7aba21af8,0,1,4085,0.00795
baca5cdba4,1,1,5779,0.01185
9956c88059,0,0,4561,0.02449
e9643d1942,1,1,5003,0.02761
0bfac9c50e,1,0,9284,0.00791
773ae5d879,1,0,8749,0.01726
59fe6d2a57,1,0,1425,0.08045
85638e74a9,0,1,16819,0.00585
cfe24f1020,1,1,5670,0.01656
03b1d707fa,1,0,284,0.03825
bff33762ea,0,1,51632,0.01721
7b5c62b238,1,0,3422,0.07939
8a10d3f637,1,0,3098,0.1298
ee0cfe14f8,1,1,12273,0.01571
d5572b5547,1,1,6278,0.00144
1a4791469b,0,1,8910,0.03414
1470824b56,1,0,1682,0.00972
d5aad10ecf,1,1,4186,0.00617
fbe1e6e5e7,1,1,42197,0.00859
3a58267704,0,0,6742,0.06137
ec08ecf799,1,0,2277,0.02034
788589b0f5,0,0,13269,0.03944
411222db72,0,0,4906,0.00862
ccd2a987f3,0,1,26264,0.01434
da159737c7,1,1,16831,0.00378
ecaf464760,0,1,4406,0.00958
ce3ec35f71,0,0,112,0.16716
b5ccdf448c,1,0,2216,0.05021
5728e08f5e,0,1,7081,0.02402
32194f3818,0,1,18657,0.00901
f8b8edca97,0,0,4721,0.01448
e0980dc1d3,1,0,4234,0.0135
4d8debb715,0,1,1515,0.04501
87c1888767,1,0,2633,0.05307
ad7f271800,0,1,17069,0.00306
ce9f969e30,1,1,26051,-0.00189
63b3a38573,1,0,13034,0.01543
50b278347d,0,1,34169,-0.00847
3051daa4ad,0,0,1714,0.02415
8c37296084,0,0,2589,0.04244
442bfdb388,1,1,14682,0.0065
715e9dbeb6,1,1,3067,0.02277
256f87bd22,0,1,18054,0.01612
985a136ba5,1,1,450,0.12714
819b329376,0,1,32156,0.00482
fdec47b492,0,0,2712,0.06622
63187ac53a,1,1,12917,-0.00842
cefbd0dd71,0,0,1420,0.03375
ab50e45e2b,1,1,7682,0.03259
0eb02bae2e,0,0,1139,0.03887
0933cdcfd1,0,0,3352,0.00429
a0501b9ef1,1,1,6598,0.02591
9f50f126aa,0,1,11916,0.00415
1d3d2a37de,0,1,4540,0.03394
48420b66f6,0,1,6870,0.03543
fd6244943a,0,1,6463,0.0258
31cac4b363,0,0,4499,-0.00945
5ad53b9a6e,1,1,4257,0.06964
f660576b14,1,0,3966,0.01249
9acf292ca9,0,0,620,0.21693
8a8316be29,0,1,13842,0.06285
f64edb9493,1,0,5272,-0.00132
d8eab7e2ca,1,0,4895,-0.00734
aa4514cb16,0,1,17759,0.00572
abe59dd720,1,0,20162,0.00419
c52d3df8ff,0,1,8249,0.04205
a3f27c1121,1,1,2639,0.06788
107263b317,1,1,10273,0.00167
fd17aaf4b8,1,1,1504,0.03197
56b6656dfb,1,0,1168,0.06331
9c264c9563,0,1,26075,0.00699
9223385de5,1,0,10005,0.02988
8bdc998e3d,1,1,3640,0.02982
8ca1eb2012,1,0,2566,0.05922
55132b7d9e,0,0,71,0.05186
a0cc68660c,0,1,6163,0.07059
15bb4f3686,0,1,14329,0.00123
bc1e0c6f8d,1,1,18740,0.02134
4d9d604fdd,1,1,4214,0.05478
9a1ff6c242,0,1,4590,0.03852
86fece8768,1,1,8049,0.03595
a098a17398,0,1,13065,0.00858
e32defe096,1,1,6312,-0.02723
6801d8e7b4,1,0,6907,-0.00053
75c7203887,0,1,13338,0.00524
b448ac59a4,0,1,5586,0.05509
2e2d0819a2,0,1,5133,0.01405
b7bb461358,0,1,13463,0.00055
21ba729cd2,0,1,31172,0.00232
05fad3e764,1,1,5435,0.02526
5df9f5f7d3,1,1,13164,0.01504
3a3e27f464,1,0,2181,0.01857
3985537a7e,0,1,9995,0.01171
222bea8055,0,1,16687,0.01492
97675d5825,1,1,3151,0.01957
5dafdbeb0f,1,0,1855,0.01599
2f088fb823,1,0,2412,4e-05
68133b63fc,0,1,20681,0.00916
2af580d95a,0,1,13042,0.00441
eb6492d488,1,1,6548,0.01129
344b0eb578,0,1,7023,0.04495
2f772c01fa,1,1,26731,0.01138
de952a83a6,0,1,26850,0.01906
13fced5b37,0,1,9384,-0.00222
687013ac1e,0,1,2961,0.08741
a4c647b4e1,1,0,8264,0.05263
0d035ae43b,0,0,1831,0.10028
db767277a2,1,1,10710,0.00419
c272e49e0f,1,1,1650,0.06354
9ad3393cba,0,0,5330,0.03976
ffa3734230,1,0,2278,0.04081
776f503c2d,0,1,3137,-0.00952
be97254044,1,1,6519,0.01471
289eab0e07,1,1,4694,0.04152
0aebb5fe0a,1,1,6169,0.09491
94c84cebea,0,1,13839,0.00866
f88bf0b8d4,1,1,14259,0.00916
1b2b557fcc,0,1,8015,0.05109
b9b2827d3e,0,1,8645,0.02844
9d64c029a0,1,1,20273,0.00126
e1c1d964a7,1,0,8469,0.01717
1912e9aa0b,1,0,2910,0.10272
d28b9baa10,1,0,5139,0.06078
22201eb047,0,0,3695,-0.0082
7ba837ab45,1,1,15151,0.00734
76feb09bfd,1,1,6607,0.02545
43369e88cf,1,1,2781,0.03212
659daac6a9,0,0,2358,0.10715
9ea8fe9298,1,1,3562,0.08595
2f760f73a1,0,0,774,0.08371
da63051828,0,1,3798,0.02459
61f1e5a021,1,1,3042,0.07059
83f91473aa,1,0,5302,0.04397
adb9065d54,1,1,13692,0.03141
abd7a5862d,0,0,7384,0.0182
edfe4d276f,1,0,4851,0.00113
8b0cdb77c4,0,0,3924,0.01113
bd6778847c,1,1,13488,0.01015
257ba0d2b4,0,0,8523,0.01956
dea34dc8ab,1,0,8074,-0.00333
aa89d17ec0,1,1,8634,0.00288
cf3e533c1f,1,1,7353,0.0451
1bdae7a17c,0,0,12435,0.02499
995790e71c,0,1,5971,-0.0118
f2243f60ad,1,1,9166,0.00277
fc8a1926b6,1,1,4267,0.05808
db4c03bca3,0,0,1244,0.0621
9ed109c9ed,0,0,8250,0.02081
d46b6c0cd4,1,0,2760,0.03334
45f6e0f980,1,1,10980,-0.00521
4a53fc6fdb,1,1,1993,0.0254
74c81f0132,1,1,23745,0.00647
caa4d12b9d,1,1,7300,0.01426
20c57ce4b4,0,1,2876,0.03977
5d929ac0cd,1,1,16230,0.00841
923792179f,1,1,4807,0.07328
8f6fc98b19,1,0,6051,0.00286
5b4c830948,0,0,3407,0.01241
d05ba4c9b0,0,1,11612,0.01655
7734452c8e,1,0,6979,0.0526
5abdf92969,1,0,9459,0.02978
65359cbd26,0,1,3201,0.00932
a155e673fa,0,1,8957,0.00614
7fc29fe1eb,1,1,8240,0.01418
85d2b8ac48,1,0,17436,0.01251
79d4ed3016,1,0,2536,-0.00229
01c13fba10,1,0,16938,-0.00835
07657ccdce,0,0,2028,0.02546
3c77261a6f,0,1,4772,0.0344
5091b3d9c6,1,0,835,0.01857
05aab73e82,1,1,8130,0.01729
b86802817f,1,1,2874,0.01748
2a15be6de5,0,1,17369,0.00765
cd4da9da95,1,1,8537,0.00304
0366a58c45,0,1,11015,0.01552
eeb779883d,0,0,16470,0.01076
1671994ba8,0,0,8584,0.01191
4d6aaadd96,1,1,6555,0.02009
87f3eef716,1,1,21528,0.03129
64ee418a91,0,1,8106,-0.0019
87f621d4c9,1,1,10451,0.01175
1def5152e9,1,0,1747,0.03542
3bb8819520,1,1,10641,0.02682
9a55dc9995,1,0,500,0.03505
2c4280ebbe,0,1,14844,0.00373
7c074b2352,1,1,9077,-0.00041
9e1e06beff,1,1,4367,0.01862
741e2fc09b,0,1,5214,0.03265
5ab1be4968,0,0,1373,0.01823
1dc555275e,1,0,4878,0.0811
48c89f11b8,0,0,1700,0.00552
6e12767274,0,1,11331,-0.00573
83ee2056f8,0,1,10386,-0.00168
11febec3f4,1,1,3820,0.03918
40b1efc314,1,1,3190,0.0124
9be4e83b58,1,1,11402,0.01093
2aba344938,0,1,4024,0.01751
a1c9dee56b,0,1,7446,0.03035
23a49d0168,0,0,8030,0.00795
fd5dd7d450,0,1,9201,0.01453
3ce1df06c2,1,0,4520,0.07539
8b2c9357d3,0,1,5144,0.00645
93902a5542,0,0,20259,0.00346
d07aff0464,1,1,11338,0.0246
0b378749c8,0,1,7753,0.00524
216062177d,0,0,10948,0.02499
fbdd1ad757,0,0,1473,0.06698
66be771382,0,1,38408,0.01183
be58695d45,1,0,8647,0.02517
0fc4ad9e3d,1,1,12977,0.01371
24d6479c9f,0,0,1959,0.02485
73975b9faf,0,1,2127,0.0804
30339d1a3a,0,0,13653,-0.03704
dcaf7fe7f7,0,0,2970,0.04245
8ebcb39c45,0,0,2221,0.11079
c97357d9d7,1,1,77050,-0.00033
dbbdbef7c9,1,1,20902,0.00146
3faa94a9ff,1,0,4208,0.0685
150179a40f,0,0,3420,0.06774
9a2eee4af2,1,1,3095,-0.00953
1ed5fb88b9,1,0,3024,0.13737
058f373bc1,1,0,3169,0.07658
3e9cda7a1d,0,0,6351,0.03702
45168c2718,0,0,5303,0.02135
b573ab9e7a,1,0,140,0.02781
46ca40bf12,0,1,14624,0.00954
5499acafc0,1,1,12237,0.00874
454cc18f17,0,0,4434,0.01386
03a0c3e25f,1,1,9331,0.00942
dcee42a7d9,0,1,55471,-0.00259
099d7f496d,0,1,16336,0.00315
7c7add4649,1,0,5881,0.02521
1a51803f0f,0,1,8997,-0.01091
dc459e9abc,1,1,1941,0.08561
e027ddbcbf,0,0,2531,0.0475
0924199101,0,0,4302,0.03354
1e9b7549d8,0,1,10085,0.00955
41d12adb92,0,1,9455,0.00767
56ef2ddb5c,1,1,5502,0.01825
4c0bce906f,0,1,6511,0.04546
4fa7984ec8,0,1,15625,0.00717
0d3656d6f2,1,1,6812,-0.00702
c0ec67409e,1,1,534,0.2757
3580348cc1,0,0,3351,0.01493
cf87f64483,1,1,17016,0.01851
28397b0bc4,0,0,139,0.06429
04e81493ea,0,1,38227,0.00481
320a0ccf2a,1,0,3154,-0.00133
f3098b256f,0,1,6360,0.0051
6b3dd6ca99,1,0,297,0.02866
6928ce3713,1,1,8792,0.00391
f54bbb1413,1,1,7047,0.03877
aabad07e24,0,0,3152,-0.00488
46f55d779e,1,1,6276,0.02655
0798134f0c,1,1,13033,0.01189
60d57c03b0,0,1,16735,-0.01086
5a55cebc7a,1,1,11262,0.00371
6cdf9d7f27,1,1,4481,0.00038
ef3dedfcac,1,1,15682,0.00185
a4ddf98202,0,1,5389,0.04281
4796254abe,0,1,29429,0.00392
4c50ee7317,0,1,13315,0.04037
37fda80972,1,1,2571,0.03867
f95e6f5399,0,1,21780,0.05567
98fd938b5e,1,1,3646,0.10879
19389603e3,1,0,12011,0.00639
1e52ff32bc,1,1,13671,-0.00401
5b699f66d0,1,0,3161,0.02535
df0ebda274,0,0,2935,0.01067
459c8a9427,1,1,22351,0.0035
cda3bc5bec,1,0,1696,-0.00358
2b692aae69,1,1,5601,0.0317
7d1c7f0c7a,0,1,5169,0.03934
41f4c3e06e,1,1,3547,0.01167
591f42fe7a,1,1,6793,0.0324
2ba3ae4b26,1,0,5917,0.08998
0992d430cd,1,1,10289,0.0413
81a6ed25cb,1,1,4607,0.05233
89b3984b1f,0,1,17055,0.00824
ad8a0caf9e,1,1,16779,0.01042
3f2ca73e3f,1,1,7464,0.04216
6f57aa3cee,0,0,2015,-0.00909
21c42856de,1,1,3704,0.03367
40bf7522d0,0,1,18009,0.00365
3b41d80163,0,0,4259,0.03028
2c858c908b,0,1,6192,0.03869
9371aff639,1,0,852,0.01808
61e00a527b,1,0,5593,0.02303
1ac5a9d771,0,0,2020,0.03146
78539f93ec,0,1,17757,0.013
bfe65a51c4,1,1,11155,0.04211
d54a9fb9be,0,1,2551,0.07102
f1ab744beb,1,0,3889,0.08371
c49e127386,0,1,25360,0.00794
c1ce1a6acf,1,1,1567,0.04184
8be030b1b2,1,1,7694,0.04308
442545a906,1,1,4805,0.00816
75f08c8ace,1,1,2017,0.02701
a20df4de7e,1,0,4681,-0.02368
a6df3c4d4a,0,0,440,0.04118
1c75698031,0,1,5666,0.02135
59b38ae395,0,0,4563,0.07555
4e681088b1,0,0,3657,-0.00592
108efc53d9,0,0,1111,0.11145
ba2cd1b190,1,0,2938,7e-05
9e6b0d216c,0,1,9308,0.0166
be72f1046a,1,0,1807,0.04395
25f8bdd595,0,1,3556,0.01526
e5ef23323e,0,1,3806,-0.01809
f2c4cc1755,1,1,9091,0.03847
91ea8fbb35,0,1,5333,0.03614
283d5a4cd7,1,0,2369,0.02103
22faa72145,1,0,164,0.0508
d0234a7aae,0,1,6700,0.03426
ce6d456878,1,1,3703,0.07482
368ee5ae2d,0,1,2615,-0.00188
b5083b2cf9,1,0,556,0.06538
58cecdef26,1,0,2417,0.08241
c22c421c82,0,1,7871,0.03197
fadb0ab28b,0,1,6903,0.014
5fca36e37f,1,1,9594,0.00518
de60808edc,0,1,22620,-0.00018
661d2952b3,0,1,5032,0.06245
0513b15de0,0,1,2819,0.04305
76a8cedfd4,1,1,18354,0.01842
f4c7523998,1,0,7179,0.0145
e34bfb2fc1,1,1,10280,0.00184
07c616c6e0,1,1,4353,0.01371
add825f7b1,0,0,4466,0.04719
d77ae12e5d,1,1,1431,0.1815
d012e8b91f,0,1,7110,0.00981
6b252dbd79,1,1,8350,0.01285
3c7ec590c5,0,1,4357,-0.01534
2fb6b54c08,0,1,8622,0.01058
bf40eed25b,1,1,19838,0.00353
b3358fb749,0,0,449,0.08731
ed89e59d6e,0,1,6953,0.01672
c6478359f4,1,0,2963,0.03311
bc5a36d62f,0,1,10057,0.0153
5fd4b03a7f,1,1,18362,0.00957
8da78d1a18,1,1,1254,0.03648
1804d93f6e,0,0,7422,-0.00674
2224e10d6a,1,0,11230,0.00143
28dace3850,1,1,7134,0.02716
e5fbc7b47e,1,0,3592,0.02839
48b37ff4a6,1,0,531,0.10296
3412cc79d4,0,1,8232,0.02374
cdf675f12a,1,0,4792,0.08505
c9cd555767,1,1,4779,0.0401
a2e9eca844,1,1,4805,0.0234
dee5435971,1,1,5659,0.08027
4e3102c624,0,1,15079,0.00561
dbcf3076a4,0,1,3041,0.01768
ea2399dd5a,0,1,6937,0.03996
026c5506d9,1,1,7748,0.01425
caf16611ec,1,1,6467,0.01061
96393d7d58,1,1,8984,0.0001
1b761df674,1,1,6777,0.0253
29f6063c74,0,1,2688,0.02477
32fc9f2f9d,1,1,3439,0.04871
04fed92819,0,1,31815,-0.00256
9808c16e74,0,1,2892,0.0351
0c322707b8,1,1,3322,0.02192
0f4b03860f,0,1,39533,0.00347
77f93475a7,1,0,3113,0.02094
a7e833ecaf,1,1,1841,-0.00019
1260529ead,1,1,12732,0.01864
dea7a43b8e,0,0,3323,0.0079
9f5459f9c4,0,1,10811,0.03213
c490ceec69,0,1,23042,0.00845
9cebbf83a9,0,0,1648,0.04803
890bb7ca8b,0,0,4661,0.06733
bad3a99c93,0,0,3580,0.02382
9fb290b5f3,0,1,20106,0.01083
040e7fd4fd,0,0,4204,0.05009
07bb239f8c,1,0,18949,0.02531
657c13f323,1,1,7579,0.015
262906e41b,0,0,3784,0.08563
b3f1a81cde,1,1,1570,0.09803
00174b3561,0,1,14241,0.00908
a3945dab4e,1,1,3893,0.00896
0b615c4423,0,1,7557,0.03515
8f94e7d57b,0,1,10486,0.00579
d8c1cb5966,0,1,11062,0.03824
ec0c7d5261,1,1,8927,0.00244
b1f4f0e4fc,0,1,3875,0.01079
9958293e51,1,0,2356,0.0569
c913cbc14d,0,1,11105,0.00883
b37751ca84,0,1,8325,0.00694
53db7941ab,0,1,6123,0.06915
25597be561,0,0,3979,0.08144
d280b593fa,1,1,16051,0.00039
2c881c247a,1,1,3097,-0.00825
543b34d56e,1,1,5486,0.02451
5c71df4844,1,1,15196,0.00281
34a73436cc,1,1,2785,0.01649
9f8dba144f,1,0,1589,0.07329
577f7a986f,1,1,39073,-0.00238
c36f647e5c,1,1,5628,0.04642
82f4b04c27,0,1,2131,0.06633
e1353c0809,1,1,6021,0.02176
a6c3ab4311,1,1,7071,-0.0004
dc660ee41e,1,0,7130,0.02443
749b9f7bdf,0,1,4336,0.08959
ecb7e44df5,1,0,571,0.38558
b7c7823cdc,0,1,13725,0.03252
8ad46f7077,1,0,2634,0.01257
fc51115b8a,1,1,3531,0.08466
a4468d8110,0,0,2407,0.03298
099aa7bece,0,1,8043,0.02451
e53f06a637,0,1,2724,0.016
57d71128c5,1,0,8914,0.00332
5de9f9a5be,1,1,19348,0.01819
18f0a148cd,1,1,6194,0.02481
8876f24160,0,0,7140,0.00498
c27122f320,1,1,2660,0.00513
866e68f88e,1,0,1972,0.02039
3e4b78dd91,0,0,21965,0.02187
0562abc348,1,1,5522,0.03449
3096cc91b9,1,1,1555,0.12124
26c352f4cd,0,1,6436,0.03443
705a2ad4a7,1,1,14948,-0.00259
dda8ad777b,0,0,3575,0.00825
06d76f078a,1,0,3864,0.05446
bf7674440a,1,1,10797,0.01448
98b4d989c4,0,1,15222,0.00643
5e63012662,1,1,31458,0.0127
e50c3a9fcc,0,1,7376,0.02264
b916855127,1,1,51336,0.00044
3b7b543df8,1,1,4328,0.02707
3189253aa2,1,1,3451,0.03021
01308f8155,1,1,5154,0.01467
af0346e565,0,1,9172,0.00801
1e96103ca6,1,0,7163,0.03401
8fd05f4f35,1,1,141,0.18956
ad4a6e6ea9,1,1,1859,0.00919
5e80e45073,1,0,6670,0.00077
63f0a2937d,1,1,23500,0.00802
24a6b4fe8a,0,0,1825,0.11466
2c513831f0,0,1,17436,0.00326
686b413165,1,1,6867,0.04494
fffc2e37ab,0,1,1282,0.03011
3b965d55c1,0,1,11902,0.00338
e0a6aa2708,1,0,234,0.11246
2408de6b99,0,0,3796,0.00333
98572e4656,0,0,7584,0.03445
28c207e7f0,1,1,602,0.03691
1e47efd391,1,0,3962,0.00132
c509db5235,1,0,1870,0.04971
2482d4af6c,0,1,14117,0.01826
084295f2bb,1,0,575,0.04018
ec7066b7dc,0,0,2473,-0.00578
aa93fef586,0,1,14328,0.0185
f5a3dd69e4,1,0,876,0.00852
09eb18daf4,1,0,847,0.07894
c81ee74a65,0,1,4547,0.03739
f062de98e8,1,1,24391,0.02311
99a657e8ca,0,1,6611,0.02071
67eeddfc1d,1,1,6431,-0.00177
ab5fb969d3,1,1,1937,0.00425
9e11a8e86f,1,0,3477,0.04137
cfc70cbbe2,1,1,6693,0.00787
b1c3577480,1,1,1130,0.00894
8452137668,1,1,9984,0.01201
528874e69a,0,0,9974,0.00792
8cd3824d00,0,1,6861,0.0105
a50fb6e548,1,0,5336,0.02045
52219a136f,1,1,6013,0.03391
