CustomerID,Recency,Frequency,Monetary,AvgOrderValue,FirstPurchase,LastPurchase,Country
14644,68,7,2247.72,321.1,2009-12-03,2011-10-03,United Kingdom
18215,90,5,2247.49,449.5,2010-03-26,2011-09-11,United Kingdom
16177,51,8,2247.31,280.91,2010-03-02,2011-10-20,United Kingdom
12868,186,8,2247.06,280.88,2010-11-12,2011-06-07,United Kingdom
16174,127,7,2246.75,320.96,2010-04-15,2011-08-05,United Kingdom
13627,60,7,2245.9,320.84,2010-03-09,2011-10-11,United Kingdom
13407,579,3,2244.7,748.23,2010-02-16,2010-05-10,United Kingdom
17075,18,10,2241.73,224.17,2009-12-14,2011-11-22,United Kingdom
15629,451,4,2240.9,560.23,2010-06-25,2010-09-15,United Kingdom
16551,96,7,2237.12,319.59,2009-12-13,2011-09-05,United Kingdom
16108,85,4,2235.92,558.98,2010-03-18,2011-09-16,United Kingdom
16221,37,9,2235.51,248.39,2010-08-10,2011-11-03,United Kingdom
16076,4,10,2234.73,223.47,2011-05-15,2011-12-06,United Kingdom
14177,87,13,2229.34,171.49,2010-02-26,2011-09-14,United Kingdom
17460,95,16,2228.27,139.27,2010-01-22,2011-09-06,United Kingdom
14472,104,9,2228.22,247.58,2010-01-19,2011-08-28,United Kingdom
13320,79,6,2228.1,371.35,2010-08-18,2011-09-22,United Kingdom
12783,3,6,2225.91,370.98,2011-09-25,2011-12-07,Portugal
13365,34,2,2225.37,1112.69,2011-05-06,2011-11-06,United Kingdom
14467,18,12,2220.99,185.08,2009-12-02,2011-11-22,United Kingdom
15550,5,12,2218.8,184.9,2009-12-03,2011-12-05,United Kingdom
14321,11,7,2218.06,316.87,2010-08-23,2011-11-29,United Kingdom
18177,32,9,2216.87,246.32,2009-12-15,2011-11-08,United Kingdom
17648,61,5,2216.37,443.27,2010-11-19,2011-10-10,United Kingdom
13478,470,5,2215.78,443.16,2010-01-31,2010-08-27,United Kingdom
14708,3,5,2212.28,442.46,2010-09-10,2011-12-07,United Kingdom
15476,381,4,2209.98,552.49,2010-09-23,2010-11-24,United Kingdom
14834,18,7,2206.16,315.17,2010-10-28,2011-11-22,United Kingdom
13410,25,9,2201.96,244.66,2009-12-08,2011-11-15,United Kingdom
14597,12,6,2201.54,366.92,2010-09-28,2011-11-28,United Kingdom
14006,116,7,2196.67,313.81,2010-02-25,2011-08-16,United Kingdom
16317,120,5,2192.51,438.5,2010-05-04,2011-08-12,United Kingdom
15934,418,2,2190.66,1095.33,2010-10-06,2010-10-18,United Kingdom
14212,90,2,2190.14,1095.07,2010-09-20,2011-09-11,United Kingdom
17822,421,5,2188.5,437.7,2010-05-28,2010-10-15,United Kingdom
15864,23,7,2180.76,311.54,2010-11-23,2011-11-17,United Kingdom
12856,8,6,2179.93,363.32,2011-10-07,2011-12-02,United Kingdom
13610,13,14,2175.88,155.42,2010-01-05,2011-11-27,United Kingdom
15649,337,4,2170.35,542.59,2010-11-17,2011-01-07,United Kingdom
12501,337,1,2169.39,2169.39,2011-01-07,2011-01-07,Germany
13888,120,7,2169.05,309.86,2010-05-13,2011-08-12,United Kingdom
14595,20,8,2164.45,270.56,2010-01-20,2011-11-20,United Kingdom
15944,277,4,2164.24,541.06,2009-12-13,2011-03-08,United Kingdom
13755,4,9,2161.35,240.15,2011-10-07,2011-12-06,United Kingdom
14407,108,6,2157.73,359.62,2011-03-08,2011-08-24,United Kingdom
16379,5,4,2157.4,539.35,2011-09-22,2011-12-05,United Kingdom
13643,32,10,2156.77,215.68,2009-12-08,2011-11-08,United Kingdom
13224,61,2,2155.95,1077.98,2011-07-11,2011-10-10,United Kingdom
18009,236,8,2155.83,269.48,2010-02-25,2011-04-18,United Kingdom
16966,9,7,2154.97,307.85,2011-04-13,2011-12-01,United Kingdom
18116,68,13,2154.3,165.72,2010-10-24,2011-10-03,United Kingdom
16600,5,13,2153.41,165.65,2009-12-18,2011-12-05,United Kingdom
16275,197,3,2151.11,717.04,2010-03-08,2011-05-27,United Kingdom
18239,219,6,2150.36,358.39,2010-10-13,2011-05-05,United Kingdom
14216,4,5,2150.04,430.01,2010-10-21,2011-12-06,United Kingdom
16716,267,3,2149.68,716.56,2010-03-19,2011-03-18,United Kingdom
17272,43,4,2148.63,537.16,2011-03-22,2011-10-28,United Kingdom
16004,475,5,2146.39,429.28,2010-01-25,2010-08-22,United Kingdom
13152,418,7,2146.38,306.63,2010-01-14,2010-10-18,United Kingdom
16134,22,5,2145.34,429.07,2010-06-17,2011-11-18,United Kingdom
12576,36,8,2142.72,267.84,2010-07-01,2011-11-04,Poland
13092,71,12,2140.28,178.36,2010-02-10,2011-09-30,United Kingdom
14499,27,7,2138.97,305.57,2010-08-27,2011-11-13,United Kingdom
12687,481,2,2138.91,1069.46,2010-08-16,2010-08-16,Sweden
17029,111,7,2137.3,305.33,2010-02-14,2011-08-21,United Kingdom
17305,649,1,2135.46,2135.46,2010-03-01,2010-03-01,United Kingdom
12560,6,3,2134.01,711.34,2011-07-19,2011-12-04,Germany
16493,80,7,2132.09,304.58,2010-03-26,2011-09-21,United Kingdom
13517,60,3,2128.42,709.47,2011-06-13,2011-10-11,United Kingdom
14360,32,4,2128.23,532.06,2011-09-06,2011-11-08,United Kingdom
14634,438,4,2124.46,531.12,2010-06-16,2010-09-28,United Kingdom
16807,143,6,2123.88,353.98,2010-03-26,2011-07-20,United Kingdom
16996,31,9,2123.61,235.96,2010-10-18,2011-11-09,United Kingdom
14396,66,7,2121.93,303.13,2009-12-02,2011-10-05,United Kingdom
15456,284,10,2119.27,211.93,2009-12-08,2011-03-01,United Kingdom
14691,31,5,2114.33,422.87,2011-05-11,2011-11-09,United Kingdom
14399,395,8,2113.16,264.15,2010-02-03,2010-11-10,United Kingdom
14469,417,4,2112.21,528.05,2010-01-29,2010-10-19,United Kingdom
16201,4,5,2112.12,422.42,2010-10-20,2011-12-06,United Kingdom
16054,146,4,2111.88,527.97,2010-04-01,2011-07-17,United Kingdom
16934,55,6,2110.99,351.83,2010-03-28,2011-10-16,United Kingdom
12997,23,8,2110.91,263.86,2010-04-06,2011-11-17,United Kingdom
13265,54,5,2107.66,421.53,2011-03-11,2011-10-17,United Kingdom
15252,37,5,2103.41,420.68,2010-04-07,2011-11-03,United Kingdom
14276,99,7,2102.68,300.38,2010-02-17,2011-09-02,United Kingdom
15815,64,5,2100.6,420.12,2011-03-25,2011-10-07,United Kingdom
12975,437,6,2100.09,350.01,2009-12-06,2010-09-29,United Kingdom
16510,373,6,2100.0,350.0,2010-01-17,2010-12-02,United Kingdom
17159,22,5,2099.59,419.92,2010-03-04,2011-11-18,United Kingdom
12610,23,5,2099.54,419.91,2011-08-05,2011-11-17,Italy
17742,114,11,2098.48,190.77,2009-12-01,2011-08-18,United Kingdom
13753,288,4,2094.57,523.64,2009-12-03,2011-02-25,United Kingdom
13591,65,7,2093.94,299.13,2009-12-14,2011-10-06,United Kingdom
17585,110,7,2093.3,299.04,2010-08-18,2011-08-22,United Kingdom
14723,11,11,2093.06,190.28,2009-12-04,2011-11-29,United Kingdom
14896,205,8,2092.42,261.55,2009-12-06,2011-05-19,United Kingdom
16794,2,15,2090.91,139.39,2010-03-25,2011-12-08,United Kingdom
16726,27,7,2088.41,298.34,2010-10-24,2011-11-13,United Kingdom
15151,424,2,2085.61,1042.81,2010-07-18,2010-10-12,United Kingdom
15272,58,6,2085.48,347.58,2010-02-14,2011-10-13,United Kingdom
17705,4,11,2083.9,189.45,2010-05-12,2011-12-06,United Kingdom
17289,32,9,2079.39,231.04,2010-03-08,2011-11-08,United Kingdom
18026,501,2,2074.07,1037.03,2010-07-22,2010-07-27,United Kingdom
17048,118,7,2071.68,295.95,2010-01-18,2011-08-14,United Kingdom
17126,153,9,2070.44,230.05,2010-08-31,2011-07-10,United Kingdom
16290,465,4,2069.3,517.33,2010-05-23,2010-09-01,United Kingdom
15164,69,9,2068.92,229.88,2010-01-18,2011-10-02,United Kingdom
14988,212,7,2066.6,295.23,2010-04-16,2011-05-12,United Kingdom
12586,18,4,2062.67,515.67,2009-12-16,2011-11-22,Italy
13476,179,5,2061.47,412.29,2010-03-05,2011-06-14,United Kingdom
18258,465,6,2059.67,343.28,2010-05-16,2010-09-01,United Kingdom
14623,33,10,2059.58,205.96,2010-04-16,2011-11-07,United Kingdom
17633,32,7,2057.39,293.91,2010-11-15,2011-11-08,United Kingdom
12518,1,5,2056.89,411.38,2011-08-21,2011-12-09,Germany
16891,2,11,2056.82,186.98,2009-12-04,2011-12-08,United Kingdom
15253,17,8,2055.09,256.89,2010-05-02,2011-11-23,United Kingdom
14188,31,6,2054.36,342.39,2011-02-02,2011-11-09,United Kingdom
16235,41,9,2053.71,228.19,2010-08-26,2011-10-30,United Kingdom
16176,422,4,2052.69,513.17,2010-03-29,2010-10-14,United Kingdom
17086,8,6,2050.08,341.68,2011-10-07,2011-12-02,United Kingdom
13874,359,7,2049.15,292.74,2010-02-04,2010-12-16,United Kingdom
13984,27,12,2048.6,170.72,2009-12-07,2011-11-13,United Kingdom
16027,92,15,2048.36,136.56,2010-01-08,2011-09-09,United Kingdom
14232,43,5,2048.07,409.61,2011-03-20,2011-10-28,United Kingdom
17666,4,5,2047.8,409.56,2010-06-30,2011-12-06,United Kingdom
13663,180,5,2047.51,409.5,2010-03-03,2011-06-13,United Kingdom
14000,212,5,2046.34,409.27,2009-12-02,2011-05-12,United Kingdom
15473,15,8,2046.0,255.75,2010-09-21,2011-11-25,United Kingdom
16960,39,8,2043.43,255.43,2010-03-02,2011-11-01,United Kingdom
12585,235,2,2040.1,1020.05,2010-12-23,2011-04-19,Germany
15506,23,6,2040.03,340.01,2010-08-19,2011-11-17,United Kingdom
16214,171,4,2038.25,509.56,2010-09-30,2011-06-22,United Kingdom
16331,433,6,2037.7,339.62,2010-03-07,2010-10-03,United Kingdom
14225,435,4,2037.02,509.26,2010-01-12,2010-10-01,United Kingdom
13705,8,7,2035.33,290.76,2010-03-25,2011-12-02,United Kingdom
14651,68,9,2034.12,226.01,2010-03-18,2011-10-03,United Kingdom
17846,86,1,2033.1,2033.1,2011-09-15,2011-09-15,United Kingdom
13630,6,7,2031.78,290.25,2011-02-27,2011-12-04,United Kingdom
17337,152,4,2027.87,506.97,2011-02-02,2011-07-11,United Kingdom
15384,170,4,2027.79,506.95,2010-04-26,2011-06-23,United Kingdom
12873,283,3,2027.3,675.77,2010-01-27,2011-03-02,United Kingdom
13989,66,5,2026.06,405.21,2010-05-25,2011-10-05,United Kingdom
14631,51,6,2025.69,337.62,2010-08-09,2011-10-20,United Kingdom
15478,41,3,2024.98,674.99,2010-05-13,2011-10-30,United Kingdom
17227,19,12,2022.03,168.5,2010-01-15,2011-11-21,United Kingdom
12418,113,4,2021.2,505.3,2010-03-19,2011-08-19,Switzerland
13696,422,3,2020.4,673.47,2010-02-11,2010-10-14,United Kingdom
12348,76,5,2019.4,403.88,2010-09-27,2011-09-25,Finland
16197,470,9,2016.71,224.08,2009-12-16,2010-08-27,United Kingdom
17152,195,4,2016.5,504.13,2010-10-10,2011-05-29,United Kingdom
16529,191,4,2012.0,503.0,2010-06-27,2011-06-02,United Kingdom
13693,375,9,2011.82,223.54,2009-12-07,2010-11-30,United Kingdom
16332,29,11,2010.41,182.76,2010-04-29,2011-11-11,United Kingdom
15990,45,7,2010.05,287.15,2010-02-28,2011-10-26,United Kingdom
15531,9,2,2007.44,1003.72,2011-11-09,2011-12-01,United Kingdom
14730,2,8,2005.06,250.63,2011-03-08,2011-12-08,United Kingdom
16698,227,2,1998.0,999.0,2011-03-31,2011-04-27,United Kingdom
14628,92,5,1998.0,399.6,2010-01-25,2011-09-09,United Kingdom
14152,76,7,1997.34,285.33,2010-02-18,2011-09-25,United Kingdom
18204,72,3,1993.7,664.57,2011-05-31,2011-09-29,United Kingdom
15481,402,1,1993.34,1993.34,2010-11-03,2010-11-03,Norway
14301,118,4,1992.18,498.05,2010-02-11,2011-08-14,United Kingdom
13889,93,6,1991.23,331.87,2010-01-22,2011-09-08,United Kingdom
17088,29,4,1991.01,497.75,2011-03-31,2011-11-11,United Kingdom
13208,59,9,1988.5,220.94,2009-12-03,2011-10-12,United Kingdom
17351,37,12,1988.23,165.69,2009-12-10,2011-11-03,United Kingdom
17797,23,8,1985.87,248.23,2009-12-15,2011-11-17,United Kingdom
14967,50,6,1982.61,330.44,2009-12-03,2011-10-21,United Kingdom
15192,120,5,1981.39,396.28,2010-01-29,2011-08-12,United Kingdom
13725,50,8,1980.56,247.57,2011-02-04,2011-10-21,United Kingdom
12582,239,4,1980.4,495.1,2010-05-11,2011-04-15,Finland
17158,33,5,1980.0,396.0,2010-03-07,2011-11-07,United Kingdom
15030,72,8,1979.91,247.49,2010-03-04,2011-09-29,United Kingdom
15795,150,8,1979.87,247.48,2010-01-18,2011-07-13,United Kingdom
17966,38,10,1974.42,197.44,2010-01-18,2011-11-02,United Kingdom
14905,158,8,1971.39,246.42,2009-12-03,2011-07-05,United Kingdom
17997,75,8,1970.67,246.33,2011-06-28,2011-09-26,United Kingdom
12674,39,4,1970.6,492.65,2011-05-16,2011-11-01,France
16032,457,6,1970.45,328.41,2010-07-04,2010-09-09,United Kingdom
14477,20,7,1969.6,281.37,2010-01-04,2011-11-20,United Kingdom
13838,6,10,1966.09,196.61,2010-05-09,2011-12-04,United Kingdom
15081,23,12,1965.72,163.81,2010-06-22,2011-11-17,United Kingdom
16233,72,9,1965.71,218.41,2009-12-02,2011-09-29,United Kingdom
12399,120,7,1962.3,280.33,2010-03-05,2011-08-12,Belgium
15789,359,6,1962.01,327.0,2010-03-26,2010-12-16,United Kingdom
18016,33,7,1960.46,280.07,2010-01-27,2011-11-07,United Kingdom
17039,605,1,1954.99,1954.99,2010-04-14,2010-04-14,United Kingdom
17135,17,10,1954.16,195.42,2010-05-09,2011-11-23,United Kingdom
14794,3,10,1953.9,195.39,2010-08-09,2011-12-07,United Kingdom
17554,2,5,1952.45,390.49,2011-07-14,2011-12-08,United Kingdom
13761,51,6,1952.17,325.36,2010-02-21,2011-10-20,United Kingdom
15885,93,15,1951.82,130.12,2010-01-21,2011-09-08,United Kingdom
16993,464,2,1950.95,975.48,2010-05-12,2010-09-02,United Kingdom
16788,124,5,1950.3,390.06,2010-02-07,2011-08-08,United Kingdom
14014,78,3,1948.21,649.4,2010-05-12,2011-09-23,United Kingdom
15425,401,4,1944.57,486.14,2010-02-14,2010-11-04,United Kingdom
14332,23,5,1943.51,388.7,2010-10-19,2011-11-17,United Kingdom
15620,57,4,1942.36,485.59,2010-10-26,2011-10-14,United Kingdom
13276,64,5,1939.26,387.85,2010-03-07,2011-10-07,United Kingdom
12385,380,1,1938.4,1938.4,2010-11-25,2010-11-25,Belgium
16619,264,4,1938.33,484.58,2010-02-22,2011-03-21,United Kingdom
14418,4,3,1937.25,645.75,2011-08-23,2011-12-06,United Kingdom
15605,37,9,1936.8,215.2,2010-01-14,2011-11-03,United Kingdom
15561,12,8,1934.39,241.8,2010-02-14,2011-11-28,United Kingdom
12528,10,6,1933.48,322.25,2011-01-31,2011-11-30,Germany
12531,15,2,1933.2,966.6,2010-01-22,2011-11-25,Germany
16859,145,7,1932.41,276.06,2010-03-04,2011-07-18,United Kingdom
16770,58,9,1932.13,214.68,2010-08-22,2011-10-13,United Kingdom
15803,52,4,1929.66,482.42,2010-02-01,2011-10-19,United Kingdom
17236,13,12,1929.26,160.77,2010-03-07,2011-11-27,United Kingdom
13029,31,5,1927.3,385.46,2010-07-04,2011-11-09,United Kingdom
14710,15,13,1922.59,147.89,2009-12-03,2011-11-25,United Kingdom
14492,431,7,1921.91,274.56,2010-03-30,2010-10-05,United Kingdom
16681,73,7,1921.84,274.55,2010-03-08,2011-09-28,United Kingdom
18220,227,6,1921.76,320.29,2009-12-15,2011-04-27,United Kingdom
16942,13,9,1920.59,213.4,2011-04-26,2011-11-27,United Kingdom
12644,130,4,1918.49,479.62,2010-01-14,2011-08-02,Germany
12842,71,4,1917.99,479.5,2009-12-02,2011-09-30,United Kingdom
16650,72,7,1916.11,273.73,2010-07-08,2011-09-29,United Kingdom
16555,36,6,1915.68,319.28,2010-07-22,2011-11-04,United Kingdom
16692,257,4,1914.7,478.67,2010-09-24,2011-03-28,United Kingdom
16426,3,10,1908.25,190.82,2011-03-08,2011-12-07,United Kingdom
12947,144,6,1908.03,318.0,2010-12-01,2011-07-19,United Kingdom
17046,158,5,1906.07,381.21,2010-03-29,2011-07-05,United Kingdom
17350,9,7,1906.04,272.29,2010-02-01,2011-12-01,United Kingdom
13503,72,6,1905.39,317.57,2010-02-16,2011-09-29,United Kingdom
17235,26,8,1904.88,238.11,2010-06-04,2011-11-14,United Kingdom
14250,8,3,1904.05,634.68,2011-09-11,2011-12-02,United Kingdom
14127,123,6,1900.08,316.68,2010-10-10,2011-08-09,United Kingdom
16049,41,6,1899.68,316.61,2010-07-11,2011-10-30,United Kingdom
12762,8,2,1898.52,949.26,2011-11-14,2011-12-02,Portugal
14389,66,5,1898.01,379.6,2010-04-28,2011-10-05,United Kingdom
14224,111,9,1897.9,210.88,2010-06-13,2011-08-21,United Kingdom
14741,12,7,1897.59,271.08,2010-10-18,2011-11-28,United Kingdom
17560,95,8,1895.8,236.98,2010-02-17,2011-09-06,United Kingdom
14327,164,6,1894.93,315.82,2010-01-08,2011-06-29,United Kingdom
17609,41,11,1894.34,172.21,2010-04-09,2011-10-30,United Kingdom
15248,412,3,1893.93,631.31,2010-06-23,2010-10-24,United Kingdom
15678,53,3,1893.89,631.3,2010-07-05,2011-10-18,United Kingdom
16631,482,7,1892.52,270.36,2010-02-26,2010-08-15,United Kingdom
15381,214,5,1890.57,378.11,2010-05-05,2011-05-10,United Kingdom
17341,157,5,1889.83,377.97,2010-06-17,2011-07-06,United Kingdom
17259,149,6,1889.34,314.89,2010-02-22,2011-07-14,United Kingdom
14912,17,6,1889.25,314.88,2010-01-26,2011-11-23,Italy
13884,8,10,1888.48,188.85,2010-08-26,2011-12-02,United Kingdom
16172,96,8,1884.55,235.57,2010-07-14,2011-09-05,United Kingdom
14130,320,4,1882.67,470.67,2009-12-11,2011-01-24,United Kingdom
16725,303,14,1882.11,134.44,2009-12-13,2011-02-10,United Kingdom
14403,131,6,1880.51,313.42,2010-03-10,2011-08-01,United Kingdom
16660,17,7,1879.55,268.51,2010-01-14,2011-11-23,United Kingdom
18151,135,6,1879.44,313.24,2010-03-04,2011-07-28,United Kingdom
15197,11,6,1877.51,312.92,2009-12-11,2011-11-29,United Kingdom
13946,80,6,1876.23,312.71,2009-12-04,2011-09-21,United Kingdom
13168,37,5,1875.31,375.06,2010-06-15,2011-11-03,United Kingdom
12494,16,9,1872.87,208.1,2010-05-12,2011-11-24,France
16474,8,7,1871.5,267.36,2011-07-17,2011-12-02,United Kingdom
14887,80,1,1862.0,1862.0,2011-09-21,2011-09-21,United Kingdom
14305,72,3,1858.96,619.65,2011-07-27,2011-09-29,United Kingdom
17974,25,6,1858.06,309.68,2010-10-28,2011-11-15,United Kingdom
16917,277,2,1857.83,928.92,2010-03-17,2011-03-08,United Kingdom
16043,38,8,1856.59,232.07,2010-08-15,2011-11-02,United Kingdom
12383,185,5,1850.56,370.11,2010-12-22,2011-06-08,Belgium
12381,5,5,1845.31,369.06,2011-08-12,2011-12-05,Norway
12507,135,4,1844.06,461.02,2010-05-04,2011-07-28,Spain
18180,5,6,1843.75,307.29,2011-07-20,2011-12-05,United Kingdom
12694,71,3,1843.35,614.45,2010-10-14,2011-09-30,France
12950,3,3,1843.0,614.33,2011-11-15,2011-12-07,United Kingdom
15201,88,7,1842.95,263.28,2010-04-07,2011-09-13,United Kingdom
17015,29,3,1842.56,614.19,2011-06-07,2011-11-11,United Kingdom
16102,43,3,1842.14,614.05,2011-08-03,2011-10-28,United Kingdom
14553,20,9,1841.54,204.62,2010-07-18,2011-11-20,United Kingdom
16880,31,8,1840.86,230.11,2010-08-03,2011-11-09,United Kingdom
14715,25,8,1840.45,230.06,2010-01-19,2011-11-15,United Kingdom
17919,89,2,1840.32,920.16,2010-09-27,2011-09-12,United Kingdom
15822,4,6,1840.06,306.68,2009-12-06,2011-12-06,United Kingdom
14870,262,6,1838.95,306.49,2010-01-25,2011-03-23,United Kingdom
13924,2,6,1838.85,306.48,2011-09-28,2011-12-08,United Kingdom
16175,95,7,1836.44,262.35,2010-05-25,2011-09-06,United Kingdom
16205,31,7,1830.61,261.52,2010-06-15,2011-11-09,United Kingdom
15402,149,6,1830.54,305.09,2010-04-27,2011-07-14,United Kingdom
16152,269,1,1829.04,1829.04,2011-03-16,2011-03-16,United Kingdom
15339,67,7,1827.84,261.12,2010-02-08,2011-10-04,United Kingdom
16797,394,5,1827.77,365.55,2009-12-02,2010-11-11,United Kingdom
16825,39,5,1826.89,365.38,2010-06-23,2011-11-01,United Kingdom
18122,9,6,1826.21,304.37,2011-07-12,2011-12-01,United Kingdom
17244,54,5,1826.04,365.21,2009-12-06,2011-10-17,United Kingdom
17642,120,5,1824.49,364.9,2009-12-05,2011-08-12,United Kingdom
16169,9,4,1822.97,455.74,2011-09-25,2011-12-01,United Kingdom
14738,43,9,1821.9,202.43,2009-12-07,2011-10-28,United Kingdom
13561,216,11,1820.72,165.52,2010-02-28,2011-05-08,United Kingdom
17888,22,25,1820.44,72.82,2009-12-21,2011-11-18,United Kingdom
17828,23,4,1820.09,455.02,2011-06-08,2011-11-17,Malta
16110,46,4,1819.27,454.82,2010-07-05,2011-10-25,United Kingdom
16511,22,6,1819.02,303.17,2010-03-01,2011-11-18,United Kingdom
15807,51,5,1817.52,363.5,2010-02-11,2011-10-20,United Kingdom
15736,436,2,1815.72,907.86,2010-09-30,2010-09-30,United Kingdom
16634,223,6,1814.61,302.44,2010-01-21,2011-05-01,United Kingdom
15530,22,5,1813.72,362.74,2010-07-15,2011-11-18,United Kingdom
14704,12,11,1813.57,164.87,2010-03-25,2011-11-28,United Kingdom
14915,92,11,1811.25,164.66,2009-12-03,2011-09-09,United Kingdom
15972,457,5,1810.27,362.05,2010-04-18,2010-09-09,United Kingdom
16595,62,5,1810.18,362.04,2010-01-17,2011-10-09,United Kingdom
14893,10,3,1809.61,603.2,2010-04-01,2011-11-30,United Kingdom
15133,128,5,1806.9,361.38,2010-07-07,2011-08-04,United Kingdom
15889,157,8,1806.28,225.79,2009-12-10,2011-07-06,United Kingdom
18096,12,6,1805.28,300.88,2010-07-14,2011-11-28,United Kingdom
12784,10,3,1804.75,601.58,2010-06-28,2011-11-30,Portugal
18161,16,6,1803.1,300.52,2010-11-25,2011-11-24,United Kingdom
16249,53,5,1800.07,360.01,2011-04-14,2011-10-18,United Kingdom
15452,30,6,1799.11,299.85,2010-07-16,2011-11-10,United Kingdom
16348,33,8,1798.22,224.78,2010-10-05,2011-11-07,United Kingdom
17750,6,9,1797.57,199.73,2011-06-28,2011-12-04,United Kingdom
18235,72,3,1796.48,598.83,2011-05-06,2011-09-29,United Kingdom
18236,30,12,1795.35,149.61,2010-04-15,2011-11-10,United Kingdom
17165,285,6,1794.32,299.05,2009-12-11,2011-02-28,United Kingdom
14850,312,7,1794.01,256.29,2010-05-20,2011-02-01,United Kingdom
13782,13,13,1793.72,137.98,2009-12-06,2011-11-27,United Kingdom
17603,79,4,1793.48,448.37,2009-12-10,2011-09-22,United Kingdom
13711,219,9,1792.26,199.14,2009-12-15,2011-05-05,United Kingdom
13375,89,2,1792.23,896.11,2010-09-21,2011-09-12,United Kingdom
12369,414,3,1791.15,597.05,2010-03-08,2010-10-22,Austria
15608,29,5,1785.98,357.2,2010-10-20,2011-11-11,United Kingdom
16611,187,6,1785.13,297.52,2010-03-10,2011-06-06,United Kingdom
15128,61,5,1783.68,356.74,2010-10-05,2011-10-10,United Kingdom
14583,6,8,1781.03,222.63,2010-03-28,2011-12-04,United Kingdom
16380,62,1,1780.59,1780.59,2011-10-09,2011-10-09,United Kingdom
18214,531,4,1780.34,445.08,2010-06-03,2010-06-27,United Kingdom
15220,52,6,1778.96,296.49,2011-03-04,2011-10-19,United Kingdom
12458,72,4,1777.49,444.37,2010-08-09,2011-09-29,Switzerland
12908,177,5,1776.0,355.2,2010-03-19,2011-06-16,United Kingdom
12778,20,9,1775.68,197.3,2010-04-16,2011-11-20,Netherlands
13920,432,4,1774.68,443.67,2010-05-26,2010-10-04,United Kingdom
16124,318,4,1772.49,443.12,2009-12-07,2011-01-26,United Kingdom
15594,16,5,1771.78,354.36,2011-04-19,2011-11-24,United Kingdom
16374,67,5,1771.45,354.29,2010-04-30,2011-10-04,United Kingdom
17813,15,5,1770.88,354.18,2011-09-29,2011-11-25,United Kingdom
14387,33,3,1770.56,590.19,2011-08-22,2011-11-07,United Kingdom
14933,444,4,1770.0,442.5,2010-09-21,2010-09-22,Channel Islands
13456,18,6,1766.72,294.45,2011-05-16,2011-11-22,United Kingdom
16751,31,1,1764.72,1764.72,2011-11-09,2011-11-09,United Kingdom
13648,401,8,1764.02,220.5,2009-12-01,2010-11-04,United Kingdom
